user_id,event_time,event_type,device,source
8dfe4506,2024-01-01 08:23:18,add_to_cart,Android,Direct
8dfe4506,2024-01-01 08:27:59,checkout_start,Android,Direct
842c6cf7,2024-01-01 12:59:00,homepage_view,iOS,Organic
842c6cf7,2024-01-01 13:00:01,product_view,iOS,Organic
1de18139,2024-01-01 08:35:00,homepage_view,Web,Direct
1de18139,2024-01-01 08:36:51,product_view,Web,Direct
1de18139,2024-01-01 08:38:08,add_to_cart,Web,Direct
1de18139,2024-01-01 08:39:54,checkout_start,Web,Direct
1de18139,2024-01-01 08:43:42,purchase_success,Web,Direct
cce6565a,2024-01-01 23:52:00,homepage_view,Web,Instagram Ads
cce6565a,2024-01-01 23:55:19,product_view,Web,Instagram Ads
6082be1c,2024-01-01 04:37:00,homepage_view,iOS,Instagram Ads
c69af512,2024-01-01 09:49:00,homepage_view,iOS,Direct
0f2ed007,2024-01-01 21:10:00,homepage_view,Web,Instagram Ads
0f2ed007,2024-01-01 21:14:39,product_view,Web,Instagram Ads
1f7b9bfe,2024-01-01 03:45:00,homepage_view,iOS,Organic
1f7b9bfe,2024-01-01 03:46:42,product_view,iOS,Organic
d491a17f,2024-01-01 17:56:00,homepage_view,iOS,Google Ads
d491a17f,2024-01-01 17:57:37,product_view,iOS,Google Ads
d491a17f,2024-01-01 17:58:09,add_to_cart,iOS,Google Ads
e36a8b8f,2024-01-01 05:55:00,homepage_view,iOS,Organic
e36a8b8f,2024-01-01 05:59:39,product_view,iOS,Organic
b573965d,2024-01-01 02:19:00,homepage_view,Android,Google Ads
1e676da1,2024-01-01 14:25:00,homepage_view,Web,Instagram Ads
1e676da1,2024-01-01 14:28:14,product_view,Web,Instagram Ads
1e676da1,2024-01-01 14:32:57,add_to_cart,Web,Instagram Ads
1e676da1,2024-01-01 14:35:37,checkout_start,Web,Instagram Ads
1e676da1,2024-01-01 14:40:17,purchase_success,Web,Instagram Ads
503afd6e,2024-01-01 15:16:00,homepage_view,Android,Instagram Ads
495a5d57,2024-01-01 01:28:00,homepage_view,Android,Organic
495a5d57,2024-01-01 01:30:05,product_view,Android,Organic
6493f350,2024-01-01 03:19:00,homepage_view,Web,Instagram Ads
6493f350,2024-01-01 03:23:59,product_view,Web,Instagram Ads
6493f350,2024-01-01 03:26:02,add_to_cart,Web,Instagram Ads
ed989f39,2024-01-01 15:29:00,homepage_view,iOS,Instagram Ads
ed989f39,2024-01-01 15:29:58,product_view,iOS,Instagram Ads
5e5a431a,2024-01-01 02:24:00,homepage_view,Android,Instagram Ads
5e5a431a,2024-01-01 02:28:52,product_view,Android,Instagram Ads
5e5a431a,2024-01-01 02:31:16,add_to_cart,Android,Instagram Ads
1cbc73a5,2024-01-01 17:14:00,homepage_view,Android,Direct
e0dd0e5e,2024-01-01 22:54:00,homepage_view,Web,Google Ads
e0dd0e5e,2024-01-01 22:57:30,product_view,Web,Google Ads
e0dd0e5e,2024-01-01 23:02:25,add_to_cart,Web,Google Ads
dc653183,2024-01-01 06:37:00,homepage_view,Web,Direct
00ff1d40,2024-01-01 07:05:00,homepage_view,Android,Organic
00ff1d40,2024-01-01 07:05:18,product_view,Android,Organic
5008cc25,2024-01-01 04:19:00,homepage_view,iOS,Instagram Ads
5008cc25,2024-01-01 04:23:26,product_view,iOS,Instagram Ads
1e7b2852,2024-01-01 20:29:00,homepage_view,iOS,Direct
1e7b2852,2024-01-01 20:33:28,product_view,iOS,Direct
1e7b2852,2024-01-01 20:34:42,add_to_cart,iOS,Direct
1e7b2852,2024-01-01 20:35:18,checkout_start,iOS,Direct
1e7b2852,2024-01-01 20:37:48,purchase_success,iOS,Direct
d63c59ab,2024-01-01 03:47:00,homepage_view,Android,Organic
d63c59ab,2024-01-01 03:50:52,product_view,Android,Organic
338a0800,2024-01-01 23:30:00,homepage_view,Android,Instagram Ads
338a0800,2024-01-01 23:34:25,product_view,Android,Instagram Ads
338a0800,2024-01-01 23:37:55,add_to_cart,Android,Instagram Ads
338a0800,2024-01-01 23:40:28,checkout_start,Android,Instagram Ads
5151ea53,2024-01-01 20:28:00,homepage_view,Android,Direct
5151ea53,2024-01-01 20:29:27,product_view,Android,Direct
5151ea53,2024-01-01 20:33:56,add_to_cart,Android,Direct
5151ea53,2024-01-01 20:36:21,checkout_start,Android,Direct
c19610e1,2024-01-01 22:49:00,homepage_view,Web,Google Ads
c19610e1,2024-01-01 22:51:32,product_view,Web,Google Ads
c19610e1,2024-01-01 22:54:24,add_to_cart,Web,Google Ads
c19610e1,2024-01-01 22:56:15,checkout_start,Web,Google Ads
c19610e1,2024-01-01 23:01:02,purchase_success,Web,Google Ads
4d300e16,2024-01-01 23:01:00,homepage_view,Web,Instagram Ads
56362d1e,2024-01-01 21:56:00,homepage_view,Android,Instagram Ads
7afaab8a,2024-01-01 01:44:00,homepage_view,iOS,Organic
7afaab8a,2024-01-01 01:46:27,product_view,iOS,Organic
7afaab8a,2024-01-01 01:49:17,add_to_cart,iOS,Organic
80515699,2024-01-01 00:11:00,homepage_view,iOS,Instagram Ads
80515699,2024-01-01 00:15:14,product_view,iOS,Instagram Ads
b5de40fd,2024-01-01 05:57:00,homepage_view,Android,Instagram Ads
b5de40fd,2024-01-01 05:58:56,product_view,Android,Instagram Ads
b5de40fd,2024-01-01 06:02:48,add_to_cart,Android,Instagram Ads
b5de40fd,2024-01-01 06:07:03,checkout_start,Android,Instagram Ads
c6a56187,2024-01-01 08:33:00,homepage_view,Android,Google Ads
c6a56187,2024-01-01 08:33:59,product_view,Android,Google Ads
dc5a7a4a,2024-01-01 04:46:00,homepage_view,Android,Direct
dc5a7a4a,2024-01-01 04:49:11,product_view,Android,Direct
c3c063bb,2024-01-01 00:04:00,homepage_view,Web,Instagram Ads
3d479b7a,2024-01-01 07:38:00,homepage_view,iOS,Direct
3d479b7a,2024-01-01 07:38:21,product_view,iOS,Direct
3d479b7a,2024-01-01 07:41:21,add_to_cart,iOS,Direct
8f7d72b8,2024-01-01 13:59:00,homepage_view,Android,Instagram Ads
8f7d72b8,2024-01-01 14:00:47,product_view,Android,Instagram Ads
8f7d72b8,2024-01-01 14:03:01,add_to_cart,Android,Instagram Ads
8f7d72b8,2024-01-01 14:07:54,checkout_start,Android,Instagram Ads
ef03b256,2024-01-01 12:43:00,homepage_view,Android,Instagram Ads
edf285fd,2024-01-01 17:33:00,homepage_view,Android,Instagram Ads
edf285fd,2024-01-01 17:36:09,product_view,Android,Instagram Ads
edf285fd,2024-01-01 17:36:32,add_to_cart,Android,Instagram Ads
edf285fd,2024-01-01 17:41:29,checkout_start,Android,Instagram Ads
64b56704,2024-01-01 08:06:00,homepage_view,iOS,Direct
64b56704,2024-01-01 08:10:29,product_view,iOS,Direct
9f1430de,2024-01-01 14:56:00,homepage_view,Android,Direct
9f1430de,2024-01-01 14:56:30,product_view,Android,Direct
9f1430de,2024-01-01 14:57:28,add_to_cart,Android,Direct
f9f13003,2024-01-01 21:26:00,homepage_view,Android,Direct
f9f13003,2024-01-01 21:29:58,product_view,Android,Direct
07f2b7ea,2024-01-01 01:17:00,homepage_view,Android,Google Ads
07f2b7ea,2024-01-01 01:17:29,product_view,Android,Google Ads
0af6e83c,2024-01-01 10:46:00,homepage_view,Android,Organic
0af6e83c,2024-01-01 10:48:18,product_view,Android,Organic
0af6e83c,2024-01-01 10:48:52,add_to_cart,Android,Organic
0af6e83c,2024-01-01 10:51:04,checkout_start,Android,Organic
73dc8d9e,2024-01-01 01:37:00,homepage_view,Android,Instagram Ads
73dc8d9e,2024-01-01 01:40:43,product_view,Android,Instagram Ads
8ff8b7b1,2024-01-01 07:58:00,homepage_view,Web,Direct
8ff8b7b1,2024-01-01 07:59:52,product_view,Web,Direct
8ff8b7b1,2024-01-01 08:01:39,add_to_cart,Web,Direct
2557e643,2024-01-01 19:09:00,homepage_view,iOS,Google Ads
2557e643,2024-01-01 19:09:40,product_view,iOS,Google Ads
2557e643,2024-01-01 19:12:31,add_to_cart,iOS,Google Ads
82adcfa2,2024-01-01 07:59:00,homepage_view,iOS,Google Ads
3c1ff094,2024-01-01 05:26:00,homepage_view,iOS,Direct
3c1ff094,2024-01-01 05:28:33,product_view,iOS,Direct
154b14d5,2024-01-01 10:18:00,homepage_view,Android,Instagram Ads
154b14d5,2024-01-01 10:20:06,product_view,Android,Instagram Ads
d6c4b30b,2024-01-01 12:08:00,homepage_view,Android,Direct
d6c4b30b,2024-01-01 12:10:18,product_view,Android,Direct
d6c4b30b,2024-01-01 12:14:00,add_to_cart,Android,Direct
55ebf561,2024-01-01 06:48:00,homepage_view,Android,Instagram Ads
55ebf561,2024-01-01 06:48:37,product_view,Android,Instagram Ads
55ebf561,2024-01-01 06:49:02,add_to_cart,Android,Instagram Ads
ffc523a0,2024-01-01 15:28:00,homepage_view,Web,Direct
55104af8,2024-01-01 14:11:00,homepage_view,iOS,Direct
55104af8,2024-01-01 14:13:34,product_view,iOS,Direct
55104af8,2024-01-01 14:15:23,add_to_cart,iOS,Direct
55104af8,2024-01-01 14:16:24,checkout_start,iOS,Direct
55104af8,2024-01-01 14:21:19,purchase_success,iOS,Direct
458c6376,2024-01-01 00:38:00,homepage_view,Web,Direct
2aebbfc9,2024-01-01 14:33:00,homepage_view,Web,Instagram Ads
2aebbfc9,2024-01-01 14:33:40,product_view,Web,Instagram Ads
2aebbfc9,2024-01-01 14:36:00,add_to_cart,Web,Instagram Ads
2aebbfc9,2024-01-01 14:40:11,checkout_start,Web,Instagram Ads
2aebbfc9,2024-01-01 14:40:39,purchase_success,Web,Instagram Ads
4f10ba20,2024-01-01 13:25:00,homepage_view,Web,Direct
4f10ba20,2024-01-01 13:26:49,product_view,Web,Direct
b20be9a9,2024-01-01 08:02:00,homepage_view,Android,Organic
c57c780c,2024-01-01 17:18:00,homepage_view,Android,Google Ads
33c774ff,2024-01-01 18:44:00,homepage_view,Android,Direct
33c774ff,2024-01-01 18:48:51,product_view,Android,Direct
71934cc0,2024-01-01 00:02:00,homepage_view,Web,Direct
71934cc0,2024-01-01 00:02:48,product_view,Web,Direct
bbdc1da1,2024-01-01 16:32:00,homepage_view,iOS,Direct
bbdc1da1,2024-01-01 16:34:28,product_view,iOS,Direct
49307349,2024-01-01 00:43:00,homepage_view,iOS,Instagram Ads
49307349,2024-01-01 00:47:30,product_view,iOS,Instagram Ads
49307349,2024-01-01 00:49:53,add_to_cart,iOS,Instagram Ads
49307349,2024-01-01 00:53:24,checkout_start,iOS,Instagram Ads
49307349,2024-01-01 00:56:08,purchase_success,iOS,Instagram Ads
15d3f84b,2024-01-01 04:37:00,homepage_view,Android,Organic
15d3f84b,2024-01-01 04:39:06,product_view,Android,Organic
21f5c214,2024-01-01 02:00:00,homepage_view,Android,Organic
f0cd7936,2024-01-01 14:48:00,homepage_view,Android,Google Ads
0f9df778,2024-01-01 13:38:00,homepage_view,Android,Direct
0f9df778,2024-01-01 13:41:24,product_view,Android,Direct
785c8853,2024-01-01 19:57:00,homepage_view,Android,Google Ads
785c8853,2024-01-01 19:57:48,product_view,Android,Google Ads
785c8853,2024-01-01 20:02:33,add_to_cart,Android,Google Ads
785c8853,2024-01-01 20:06:10,checkout_start,Android,Google Ads
c5d87e7b,2024-01-01 09:35:00,homepage_view,iOS,Organic
4607c033,2024-01-01 14:44:00,homepage_view,Android,Google Ads
4607c033,2024-01-01 14:46:23,product_view,Android,Google Ads
4607c033,2024-01-01 14:50:21,add_to_cart,Android,Google Ads
4607c033,2024-01-01 14:53:25,checkout_start,Android,Google Ads
9358e9db,2024-01-01 10:23:00,homepage_view,Android,Google Ads
9358e9db,2024-01-01 10:23:47,product_view,Android,Google Ads
9358e9db,2024-01-01 10:26:02,add_to_cart,Android,Google Ads
9358e9db,2024-01-01 10:26:36,checkout_start,Android,Google Ads
5a24688b,2024-01-01 20:55:00,homepage_view,Web,Organic
5a24688b,2024-01-01 20:57:53,product_view,Web,Organic
55da2aa8,2024-01-01 06:14:00,homepage_view,iOS,Google Ads
55da2aa8,2024-01-01 06:16:39,product_view,iOS,Google Ads
55da2aa8,2024-01-01 06:21:15,add_to_cart,iOS,Google Ads
55da2aa8,2024-01-01 06:22:00,checkout_start,iOS,Google Ads
55da2aa8,2024-01-01 06:23:42,purchase_success,iOS,Google Ads
c6c8e4f0,2024-01-01 20:26:00,homepage_view,iOS,Organic
c6c8e4f0,2024-01-01 20:28:22,product_view,iOS,Organic
c6c8e4f0,2024-01-01 20:28:42,add_to_cart,iOS,Organic
537c7c68,2024-01-01 07:44:00,homepage_view,Web,Direct
a19dd755,2024-01-01 10:34:00,homepage_view,iOS,Google Ads
a19dd755,2024-01-01 10:36:12,product_view,iOS,Google Ads
60b41bb1,2024-01-01 18:35:00,homepage_view,iOS,Google Ads
60b41bb1,2024-01-01 18:35:38,product_view,iOS,Google Ads
60b41bb1,2024-01-01 18:37:37,add_to_cart,iOS,Google Ads
0b0fb189,2024-01-01 06:33:00,homepage_view,Android,Organic
0b0fb189,2024-01-01 06:33:17,product_view,Android,Organic
40b0191b,2024-01-01 04:30:00,homepage_view,iOS,Organic
40b0191b,2024-01-01 04:30:30,product_view,iOS,Organic
40b0191b,2024-01-01 04:33:49,add_to_cart,iOS,Organic
9ad3ac64,2024-01-01 21:43:00,homepage_view,iOS,Direct
9ad3ac64,2024-01-01 21:47:09,product_view,iOS,Direct
9ad3ac64,2024-01-01 21:48:13,add_to_cart,iOS,Direct
dcdf9a7b,2024-01-01 12:18:00,homepage_view,Android,Instagram Ads
d048fafe,2024-01-01 18:29:00,homepage_view,iOS,Instagram Ads
d048fafe,2024-01-01 18:30:14,product_view,iOS,Instagram Ads
89595031,2024-01-01 16:51:00,homepage_view,Android,Google Ads
89595031,2024-01-01 16:55:52,product_view,Android,Google Ads
0882840a,2024-01-01 17:31:00,homepage_view,Web,Google Ads
0b2b431e,2024-01-01 19:22:00,homepage_view,Android,Google Ads
13d95b8e,2024-01-01 11:49:00,homepage_view,Web,Instagram Ads
13d95b8e,2024-01-01 11:50:17,product_view,Web,Instagram Ads
742e4f87,2024-01-01 05:31:00,homepage_view,iOS,Instagram Ads
742e4f87,2024-01-01 05:33:31,product_view,iOS,Instagram Ads
742e4f87,2024-01-01 05:36:21,add_to_cart,iOS,Instagram Ads
742e4f87,2024-01-01 05:38:14,checkout_start,iOS,Instagram Ads
742e4f87,2024-01-01 05:42:51,purchase_success,iOS,Instagram Ads
5974ed94,2024-01-01 13:49:00,homepage_view,iOS,Instagram Ads
5974ed94,2024-01-01 13:53:58,product_view,iOS,Instagram Ads
5974ed94,2024-01-01 13:58:51,add_to_cart,iOS,Instagram Ads
146001ea,2024-01-01 22:24:00,homepage_view,iOS,Direct
3ba34cdb,2024-01-01 12:29:00,homepage_view,Android,Direct
3ba34cdb,2024-01-01 12:30:45,product_view,Android,Direct
3ba34cdb,2024-01-01 12:34:20,add_to_cart,Android,Direct
3ba34cdb,2024-01-01 12:37:20,checkout_start,Android,Direct
4888881f,2024-01-01 07:02:00,homepage_view,Web,Organic
4888881f,2024-01-01 07:04:04,product_view,Web,Organic
450fdb7d,2024-01-01 00:17:00,homepage_view,Web,Instagram Ads
450fdb7d,2024-01-01 00:18:49,product_view,Web,Instagram Ads
d4e35903,2024-01-01 15:17:00,homepage_view,Android,Instagram Ads
d4e35903,2024-01-01 15:20:00,product_view,Android,Instagram Ads
a4770a94,2024-01-01 19:45:00,homepage_view,Android,Instagram Ads
a4770a94,2024-01-01 19:48:29,product_view,Android,Instagram Ads
88682639,2024-01-01 12:19:00,homepage_view,iOS,Google Ads
88682639,2024-01-01 12:21:03,product_view,iOS,Google Ads
0abe7052,2024-01-01 14:13:00,homepage_view,iOS,Google Ads
0abe7052,2024-01-01 14:16:15,product_view,iOS,Google Ads
cb29b571,2024-01-01 16:23:00,homepage_view,Android,Instagram Ads
cb29b571,2024-01-01 16:25:39,product_view,Android,Instagram Ads
4c199825,2024-01-01 01:25:00,homepage_view,iOS,Direct
aa4aa962,2024-01-01 12:12:00,homepage_view,iOS,Instagram Ads
aa4aa962,2024-01-01 12:15:12,product_view,iOS,Instagram Ads
34691495,2024-01-01 20:05:00,homepage_view,Android,Organic
46fc0299,2024-01-01 18:09:00,homepage_view,iOS,Organic
46fc0299,2024-01-01 18:12:29,product_view,iOS,Organic
46fc0299,2024-01-01 18:14:00,add_to_cart,iOS,Organic
9ceec37b,2024-01-01 08:12:00,homepage_view,Android,Direct
d2903f0b,2024-01-01 09:58:00,homepage_view,Android,Google Ads
d2903f0b,2024-01-01 10:02:24,product_view,Android,Google Ads
4846a59a,2024-01-01 01:19:00,homepage_view,iOS,Google Ads
4846a59a,2024-01-01 01:20:55,product_view,iOS,Google Ads
664e876d,2024-01-01 20:19:00,homepage_view,Android,Direct
664e876d,2024-01-01 20:21:58,product_view,Android,Direct
664e876d,2024-01-01 20:23:10,add_to_cart,Android,Direct
664e876d,2024-01-01 20:26:19,checkout_start,Android,Direct
3c13c8bf,2024-01-01 08:15:00,homepage_view,iOS,Instagram Ads
3c13c8bf,2024-01-01 08:19:28,product_view,iOS,Instagram Ads
3c13c8bf,2024-01-01 08:22:45,add_to_cart,iOS,Instagram Ads
e39738db,2024-01-01 15:49:00,homepage_view,Android,Google Ads
85dc337f,2024-01-01 10:34:00,homepage_view,Web,Google Ads
85dc337f,2024-01-01 10:34:31,product_view,Web,Google Ads
76ff26f2,2024-01-01 16:48:00,homepage_view,Web,Direct
cd00602d,2024-01-01 10:34:00,homepage_view,Android,Organic
cd00602d,2024-01-01 10:35:27,product_view,Android,Organic
cd00602d,2024-01-01 10:39:50,add_to_cart,Android,Organic
cd00602d,2024-01-01 10:44:37,checkout_start,Android,Organic
eb87c1b1,2024-01-01 12:05:00,homepage_view,Android,Instagram Ads
ad258721,2024-01-01 18:53:00,homepage_view,iOS,Instagram Ads
ad258721,2024-01-01 18:55:58,product_view,iOS,Instagram Ads
ad258721,2024-01-01 18:58:23,add_to_cart,iOS,Instagram Ads
ad258721,2024-01-01 19:03:18,checkout_start,iOS,Instagram Ads
ad258721,2024-01-01 19:05:43,purchase_success,iOS,Instagram Ads
5773a0a7,2024-01-01 16:26:00,homepage_view,Android,Google Ads
5773a0a7,2024-01-01 16:27:05,product_view,Android,Google Ads
5773a0a7,2024-01-01 16:27:16,add_to_cart,Android,Google Ads
585c00a6,2024-01-01 20:14:00,homepage_view,Web,Google Ads
585c00a6,2024-01-01 20:16:23,product_view,Web,Google Ads
af67944c,2024-01-01 18:54:00,homepage_view,iOS,Direct
af67944c,2024-01-01 18:58:32,product_view,iOS,Direct
af67944c,2024-01-01 19:02:19,add_to_cart,iOS,Direct
af67944c,2024-01-01 19:06:30,checkout_start,iOS,Direct
af67944c,2024-01-01 19:09:16,purchase_success,iOS,Direct
4a957eee,2024-01-01 21:47:00,homepage_view,iOS,Instagram Ads
47c9561c,2024-01-01 17:34:00,homepage_view,Android,Organic
e0655403,2024-01-01 05:11:00,homepage_view,Android,Instagram Ads
e0655403,2024-01-01 05:13:16,product_view,Android,Instagram Ads
e0655403,2024-01-01 05:17:08,add_to_cart,Android,Instagram Ads
e0655403,2024-01-01 05:20:43,checkout_start,Android,Instagram Ads
d552d060,2024-01-01 14:59:00,homepage_view,Android,Direct
cd78c857,2024-01-01 00:10:00,homepage_view,iOS,Instagram Ads
c967e005,2024-01-01 23:35:00,homepage_view,Android,Direct
c967e005,2024-01-01 23:37:49,product_view,Android,Direct
af163945,2024-01-01 04:58:00,homepage_view,iOS,Direct
32e2d644,2024-01-01 15:54:00,homepage_view,Android,Instagram Ads
616c507a,2024-01-01 22:00:00,homepage_view,Web,Organic
616c507a,2024-01-01 22:03:26,product_view,Web,Organic
b9b8d1e6,2024-01-01 16:54:00,homepage_view,iOS,Google Ads
ed260173,2024-01-01 21:40:00,homepage_view,Android,Direct
47c59b8b,2024-01-01 23:45:00,homepage_view,Web,Direct
7f419861,2024-01-01 19:12:00,homepage_view,Android,Google Ads
680f498a,2024-01-01 08:07:00,homepage_view,Android,Organic
680f498a,2024-01-01 08:09:06,product_view,Android,Organic
f7f09b5e,2024-01-01 02:19:00,homepage_view,Web,Instagram Ads
84254386,2024-01-01 07:37:00,homepage_view,Web,Google Ads
f3ea2f5e,2024-01-01 09:16:00,homepage_view,Android,Organic
7d69124a,2024-01-01 03:40:00,homepage_view,iOS,Instagram Ads
0568ec62,2024-01-01 13:20:00,homepage_view,iOS,Instagram Ads
61c73ddf,2024-01-01 16:28:00,homepage_view,Android,Google Ads
61c73ddf,2024-01-01 16:30:06,product_view,Android,Google Ads
61c73ddf,2024-01-01 16:31:28,add_to_cart,Android,Google Ads
47970e1a,2024-01-01 17:25:00,homepage_view,Web,Google Ads
70ca8721,2024-01-01 22:09:00,homepage_view,Android,Instagram Ads
85e0b656,2024-01-01 20:01:00,homepage_view,Android,Direct
85e0b656,2024-01-01 20:02:36,product_view,Android,Direct
85e0b656,2024-01-01 20:05:31,add_to_cart,Android,Direct
cb3f21ee,2024-01-01 07:24:00,homepage_view,Web,Direct
cb3f21ee,2024-01-01 07:27:15,product_view,Web,Direct
a82f746e,2024-01-01 01:04:00,homepage_view,Android,Direct
a82f746e,2024-01-01 01:06:50,product_view,Android,Direct
a82f746e,2024-01-01 01:07:00,add_to_cart,Android,Direct
1ec43e76,2024-01-01 01:26:00,homepage_view,Web,Instagram Ads
1ec43e76,2024-01-01 01:28:27,product_view,Web,Instagram Ads
c20dba04,2024-01-01 17:31:00,homepage_view,iOS,Instagram Ads
c20dba04,2024-01-01 17:32:00,product_view,iOS,Instagram Ads
d14b3b8d,2024-01-01 03:06:00,homepage_view,Android,Google Ads
d14b3b8d,2024-01-01 03:06:26,product_view,Android,Google Ads
d14b3b8d,2024-01-01 03:10:21,add_to_cart,Android,Google Ads
b0252246,2024-01-01 11:13:00,homepage_view,Android,Google Ads
b0252246,2024-01-01 11:14:33,product_view,Android,Google Ads
0a5ed4f8,2024-01-01 21:27:00,homepage_view,Android,Instagram Ads
0a5ed4f8,2024-01-01 21:27:59,product_view,Android,Instagram Ads
0a5ed4f8,2024-01-01 21:31:54,add_to_cart,Android,Instagram Ads
0a5ed4f8,2024-01-01 21:34:55,checkout_start,Android,Instagram Ads
32c4dbef,2024-01-01 03:36:00,homepage_view,Android,Google Ads
32c4dbef,2024-01-01 03:38:04,product_view,Android,Google Ads
32c4dbef,2024-01-01 03:40:28,add_to_cart,Android,Google Ads
d504a229,2024-01-01 16:07:00,homepage_view,iOS,Google Ads
d504a229,2024-01-01 16:10:39,product_view,iOS,Google Ads
d504a229,2024-01-01 16:11:42,add_to_cart,iOS,Google Ads
d504a229,2024-01-01 16:13:58,checkout_start,iOS,Google Ads
d504a229,2024-01-01 16:17:32,purchase_success,iOS,Google Ads
b9521c7d,2024-01-01 17:02:00,homepage_view,Android,Direct
7c36b42f,2024-01-01 04:53:00,homepage_view,iOS,Instagram Ads
7c36b42f,2024-01-01 04:53:39,product_view,iOS,Instagram Ads
e6317d33,2024-01-01 11:25:00,homepage_view,Android,Organic
e6317d33,2024-01-01 11:29:10,product_view,Android,Organic
d810ab56,2024-01-01 23:53:00,homepage_view,Web,Organic
d810ab56,2024-01-01 23:56:40,product_view,Web,Organic
e265d1b8,2024-01-01 14:05:00,homepage_view,Android,Direct
e265d1b8,2024-01-01 14:08:02,product_view,Android,Direct
e265d1b8,2024-01-01 14:10:19,add_to_cart,Android,Direct
14b7299c,2024-01-01 10:55:00,homepage_view,Android,Instagram Ads
14b7299c,2024-01-01 10:57:09,product_view,Android,Instagram Ads
1118321c,2024-01-01 20:32:00,homepage_view,Web,Instagram Ads
1118321c,2024-01-01 20:34:47,product_view,Web,Instagram Ads
1118321c,2024-01-01 20:37:27,add_to_cart,Web,Instagram Ads
40899dd0,2024-01-01 04:37:00,homepage_view,Android,Direct
40899dd0,2024-01-01 04:38:31,product_view,Android,Direct
b50eb8ff,2024-01-01 18:54:00,homepage_view,iOS,Organic
b50eb8ff,2024-01-01 18:56:37,product_view,iOS,Organic
a9764647,2024-01-01 04:09:00,homepage_view,Web,Organic
a9764647,2024-01-01 04:09:16,product_view,Web,Organic
a9764647,2024-01-01 04:12:06,add_to_cart,Web,Organic
a9764647,2024-01-01 04:13:06,checkout_start,Web,Organic
a9764647,2024-01-01 04:13:39,purchase_success,Web,Organic
64d5efa7,2024-01-01 03:31:00,homepage_view,Android,Instagram Ads
64d5efa7,2024-01-01 03:31:53,product_view,Android,Instagram Ads
8decb6f9,2024-01-01 12:46:00,homepage_view,Android,Instagram Ads
16d01bd4,2024-01-01 06:02:00,homepage_view,Android,Instagram Ads
5e922fb6,2024-01-01 09:09:00,homepage_view,Android,Instagram Ads
30891fb6,2024-01-01 23:58:00,homepage_view,iOS,Google Ads
71906fd2,2024-01-01 23:42:00,homepage_view,Android,Organic
71906fd2,2024-01-01 23:43:02,product_view,Android,Organic
f06c22d8,2024-01-01 17:31:00,homepage_view,iOS,Instagram Ads
f06c22d8,2024-01-01 17:35:35,product_view,iOS,Instagram Ads
f06c22d8,2024-01-01 17:37:26,add_to_cart,iOS,Instagram Ads
f06c22d8,2024-01-01 17:41:41,checkout_start,iOS,Instagram Ads
f06c22d8,2024-01-01 17:43:34,purchase_success,iOS,Instagram Ads
7c7e5fa6,2024-01-01 00:39:00,homepage_view,iOS,Google Ads
7c7e5fa6,2024-01-01 00:43:52,product_view,iOS,Google Ads
2ebd8524,2024-01-01 22:43:00,homepage_view,Web,Organic
2ebd8524,2024-01-01 22:47:11,product_view,Web,Organic
ac015e83,2024-01-01 14:57:00,homepage_view,Web,Organic
ab85973f,2024-01-01 21:44:00,homepage_view,Android,Organic
89f27fa8,2024-01-01 04:30:00,homepage_view,Android,Google Ads
89f27fa8,2024-01-01 04:34:34,product_view,Android,Google Ads
89f27fa8,2024-01-01 04:36:48,add_to_cart,Android,Google Ads
89f27fa8,2024-01-01 04:37:49,checkout_start,Android,Google Ads
89f27fa8,2024-01-01 04:41:58,purchase_success,Android,Google Ads
db776f39,2024-01-01 01:47:00,homepage_view,Android,Instagram Ads
db776f39,2024-01-01 01:51:26,product_view,Android,Instagram Ads
da9cecec,2024-01-01 21:57:00,homepage_view,iOS,Organic
af059df8,2024-01-01 06:19:00,homepage_view,Web,Organic
af059df8,2024-01-01 06:21:04,product_view,Web,Organic
af059df8,2024-01-01 06:23:02,add_to_cart,Web,Organic
b3f7f6e2,2024-01-01 16:54:00,homepage_view,Web,Instagram Ads
b3f7f6e2,2024-01-01 16:54:12,product_view,Web,Instagram Ads
b3f7f6e2,2024-01-01 16:58:13,add_to_cart,Web,Instagram Ads
b3f7f6e2,2024-01-01 16:58:56,checkout_start,Web,Instagram Ads
b3f7f6e2,2024-01-01 17:02:08,purchase_success,Web,Instagram Ads
56cc53cc,2024-01-01 23:19:00,homepage_view,iOS,Direct
56cc53cc,2024-01-01 23:21:23,product_view,iOS,Direct
75936dbb,2024-01-01 06:19:00,homepage_view,Android,Organic
75936dbb,2024-01-01 06:21:41,product_view,Android,Organic
c8fcefc8,2024-01-01 13:19:00,homepage_view,Android,Direct
6fdf5625,2024-01-01 00:49:00,homepage_view,Web,Instagram Ads
85bd0663,2024-01-01 20:49:00,homepage_view,Android,Organic
85bd0663,2024-01-01 20:52:25,product_view,Android,Organic
85bd0663,2024-01-01 20:56:47,add_to_cart,Android,Organic
85bd0663,2024-01-01 21:00:29,checkout_start,Android,Organic
d1f5a3f0,2024-01-01 07:00:00,homepage_view,Web,Direct
2d9803db,2024-01-01 02:25:00,homepage_view,Android,Google Ads
2d9803db,2024-01-01 02:28:39,product_view,Android,Google Ads
6aa2398c,2024-01-01 04:38:00,homepage_view,Web,Instagram Ads
6aa2398c,2024-01-01 04:40:47,product_view,Web,Instagram Ads
